OBX,Last,High,Low,Official turnover (NOK)
10.09.99,134.2617,,,"1,544,967,558.00"
09.09.99,132.7893,,,"1,464,331,219.00"
08.09.99,130.774,,,"1,593,605,396.00"
07.09.99,130.8287,,,"1,019,453,621.00"
06.09.99,130.9795,,,"774,028,567.00"
03.09.99,130.5233,,,"867,635,895.00"
02.09.99,128.0574,,,"1,524,540,209.00"
01.09.99,130.5063,,,"1,764,046,076.00"
31.08.99,128.2383,,,"1,617,908,440.00"
30.08.99,130.6439,,,"842,141,072.00"
27.08.99,130.0256,,,"1,412,709,855.00"
26.08.99,129.9049,,,"1,354,204,767.00"
25.08.99,130.0897,,,"1,588,089,556.00"
24.08.99,130.6647,,,"1,087,513,610.00"
23.08.99,131.7185,,,"1,413,505,472.00"
20.08.99,129.2036,,,"1,789,520,430.00"
19.08.99,127.16,,,"1,764,589,407.00"
18.08.99,127.6445,,,"2,289,468,651.00"
17.08.99,127.7538,,,"1,666,764,929.00"
16.08.99,127.0318,,,"1,106,909,131.00"
13.08.99,125.8988,,,"1,125,027,147.00"
12.08.99,125.2031,,,"1,415,368,711.00"
11.08.99,124.6639,,,"1,324,929,158.00"
10.08.99,123.7948,,,"1,191,102,068.00"
09.08.99,124.3981,,,"788,803,981.00"
06.08.99,123.6647,,,"934,839,970.00"
05.08.99,122.7353,,,"1,276,974,720.00"
04.08.99,123.3669,,,"695,592,630.00"
03.08.99,122.0397,,,"459,334,125.00"
02.08.99,122.2074,,,"414,916,334.00"
30.07.99,123.3706,,,"781,692,935.00"
29.07.99,122.4035,,,"1,184,292,467.00"
28.07.99,124.1266,,,"991,798,098.00"
27.07.99,123.906,,,"792,606,640.00"
26.07.99,123.3065,,,"788,098,455.00"
23.07.99,124.5376,,,"563,190,250.00"
22.07.99,124.8411,,,"960,951,398.00"
21.07.99,124.8638,,,"885,977,610.00"
20.07.99,125.7611,,,"1,093,229,680.00"
19.07.99,128.6814,,,"1,403,174,934.00"
16.07.99,128.8511,,,"1,039,757,485.00"
15.07.99,127.8745,,,"1,402,785,315.00"
14.07.99,125.961,,,"1,154,977,411.00"
13.07.99,123.6289,,,"759,453,977.00"
12.07.99,125.0598,,,"738,145,275.00"
09.07.99,124.2888,,,"802,801,452.00"
08.07.99,123.0897,,,"762,931,108.00"
07.07.99,122.9427,,,"731,795,091.00"
06.07.99,122.6147,,,"806,793,232.00"
05.07.99,123.4423,,,"763,213,427.00"
02.07.99,121.5589,,,"667,209,158.00"
01.07.99,121.7682,,,"1,251,965,262.00"
30.06.99,120.3448,,,"1,192,606,036.00"
29.06.99,120.3335,,,"893,766,884.00"
28.06.99,119.7302,,,"631,277,239.00"
25.06.99,118.4671,,,"571,291,740.00"
24.06.99,120.6992,,,"873,025,580.00"
23.06.99,121.4138,,,"1,025,242,144.00"
22.06.99,122.8899,,,"891,392,911.00"
21.06.99,122.8126,,,"849,432,803.00"
18.06.99,122.756,,,"2,724,763,865.00"
17.06.99,123.0596,,,"1,932,928,840.00"
16.06.99,123.8797,,,"2,431,736,278.00"
15.06.99,123.3084,,,"1,539,034,880.00"
14.06.99,122.9974,,,"1,199,567,897.00"
11.06.99,123.3744,,,"2,347,171,590.00"
10.06.99,123.6779,,,"1,896,368,597.00"
09.06.99,122.9785,,,"1,182,995,797.00"
08.06.99,122.4883,,,"1,032,465,633.00"
07.06.99,121.8474,,,"807,131,818.00"
04.06.99,121.6871,,,"1,241,605,190.00"
03.06.99,122.0246,,,"835,254,743.00"
02.06.99,122.8333,,,"819,487,587.00"
01.06.99,122.7372,,,"901,707,313.00"
31.05.99,121.7022,,,"684,311,297.00"
28.05.99,120.6163,,,"1,417,817,755.00"
27.05.99,120.1563,,,"1,214,969,876.00"
26.05.99,120.8142,,,"828,588,837.00"
25.05.99,120.6088,,,"711,803,705.00"
21.05.99,122.3564,,,"807,555,410.00"
20.05.99,121.6569,,,"1,156,492,995.00"
19.05.99,119.9527,,,"967,901,000.00"
18.05.99,119.9131,,,"638,493,304.00"
14.05.99,119.4418,,,"651,132,313.00"
12.05.99,120.8576,,,"1,117,896,332.00"
11.05.99,123.923,,,"1,348,270,784.00"
